TIC,TOI,GAIA,Teff
312548829,3980,426758571995216768,5854.0
312548415,3981,426752593400829184,7209.0
25773352,3982,1992537548837152512,7469.0
20303110,3983,1391814938594389376,5477.25
20182780,3984,1291955578869575552,3422.0
604863428,3985,424977122639511680,nan
470911286,3986,528409762006619392,4949.0
452972453,3987,424977122639511680,nan
452938965,3988,428028954600689280,6334.0
444413256,3989,430960626254337408,12373.0
420446142,3990,430643833774301568,8648.0
418133917,3991,430048551308669952,4827.0
403347341,3992,422098979152973184,nan
403340402,3993,428190823327584512,6424.0
372505528,3994,430444341131833600,6827.0
347210614,3995,420954215749807744,nan
347011522,3996,420272724698281472,6278.0
327004130,3997,429035557495680896,5997.0
320281287,3998,421665531052612096,5696.0
284528889,3999,427687964256584064,5659.0
283015592,4000,432141093729340544,7493.0
83148519,4001,432075737204331008,5696.0
83053699,4002,429098882494864896,6274.0
399346877,4003,512215605002662016,6647.0
397924314,4004,519450185353573120,nan
395773226,4005,560799995872633472,5115.0
390048041,4006,513313188183159040,nan
389910188,4007,512298446332290688,7998.0
379629854,4008,521251735149863424,6603.0
368734712,4009,536125894094897536,5994.0
352682207,4010,525352325110310400,4888.0
289264348,4011,534738997612199424,5815.0
280315875,4012,516549879835233408,4324.0
279265701,4013,533899589204514048,5407.0
85791385,4014,493629288642667904,5863.0
85429139,4015,494348575405080448,5947.0
461491274,4016,528623994976017024,nan
407313319,4017,529621316442095488,4892.0
407243316,4018,527824546943819904,nan
284305328,4019,527596570082181248,6620.0
10974783,4020,517938666102282880,7932.0
10507330,4021,518207118738432256,6429.0
1271152446,4022,1437149216052056704,nan
470678283,4023,2302427243200235008,nan
470169396,4024,2284084159434320640,5842.0
441730540,4025,1705088448712477184,5770.0
428963229,4026,2231843750658886528,nan
427866520,4027,2214834954314785920,5593.0
406634633,4028,2215248924742863872,5963.0
393633044,4029,1199459506781901440,5712.45
390021939,4030,2151084209280477184,5574.0
389968080,4031,2150615645528120448,5637.89
387603144,4032,2245847302549118336,6223.0
387330895,4033,2246896614598130048,nan
375654303,4034,2230550759343923456,5760.0
372392226,4035,2223236326960868608,nan
367913453,4036,2233645678417833472,5778.0
367287018,4037,2281105101398480384,6139.0
366580825,4038,2276293088757859328,5671.0
366120401,4039,2123826010358058368,5777.0
356786657,4040,1657226776273991296,5446.0
345645749,4041,1298310687356960896,5914.84
332393279,4042,1308696880353426944,5983.85
322262448,4043,2223890639458341120,5926.0
307956396,4044,1631261499946094592,4460.0
298264260,4045,1621437256176849536,5571.12
284760740,4046,1219984055976506240,6209.0
279769094,4047,2213755375633767424,8103.0
279605855,4048,2228164063199157760,6184.0
259274960,4049,2248735753955448832,4953.0
255865833,4050,2247142321087735040,5966.0
237101326,4051,1648020771572869888,5091.0
236775063,4052,2153083499377641472,5406.0
235684392,4053,2293014805190507648,nan
233719215,4054,2158218012519800192,4697.0
233053554,4055,1440768705252264448,5675.0
232567319,4056,1411707818360668416,6328.88
230388132,4057,2252863767281999360,5702.0
229639351,4058,2266428614031801856,nan
229605891,4059,2269583765726368640,4928.0
229508727,4060,2241635554540013184,nan
224601047,4061,1437149216052056704,nan
219866209,4062,1637354409272082432,5332.0
219499488,4063,1386793198408466048,5099.9
219489550,4064,1382005340665989248,5622.4
219485050,4065,1399047427299178880,5656.98
193556520,4066,1409644863964891776,4914.0
162577466,4067,1399138033928999552,5801.0
159334269,4068,1708859017681062272,6409.0
143009290,4069,4558968941300384640,5366.0
115270627,4070,1357349342168770176,5229.0
115182469,4071,1405307359313262976,4937.49
85459171,4072,1338604249463798784,nan
648958344,4073,542262642146445568,nan
628103717,4074,517938666102282880,7932.0
627323667,4075,513313188183159040,nan
57193198,4076,1327284949054156672,5957.0
57159675,4077,1355591360514855168,4887.0
444724127,4078,513098027501993088,13482.0
444558604,4079,524829576048693120,6178.0
428892437,4080,557190475293941760,5389.0
421973253,4081,513218084729328512,5707.0
400899926,4082,532804544344360704,5972.0
399444057,4083,512069537451334144,7047.0
346673534,4084,4530722728112013056,5725.0
336840314,4085,4537654835377535360,5257.0
328814605,4086,1150880884042264448,5783.0
310002617,4087,1725490333641502976,6071.0
302381397,4088,1115757466129413760,5686.0
298752252,4089,4580207657654932608,5895.47
289373041,4090,2110036141683148672,4740.0
289316336,4091,2110039302778802944,6171.0
288242606,4092,1709989483136475520,5667.0
284454822,4093,2239441032408799360,5388.0
280035202,4094,2249226754615712128,6186.0
274974693,4095,1365796649486790016,5736.97
272782321,4096,1643108084900761728,5053.0
264295655,4097,2298784629896536320,5636.0
264223828,4098,2297017886509377024,5650.0
264173803,4099,2263529476746810240,4836.0
243297296,4100,2143682365722843648,nan
243280335,4101,2142666657497122176,nan
237235093,4102,2263902932743358208,5221.0
235902467,4103,2301721322374723072,5674.0
235664497,4104,4525258601993124736,6676.0
233576159,4105,2254026329029914240,5845.0
233535738,4106,2157190587623926144,5740.0
232632239,4107,1422770627618803328,4003.0
232603560,4108,1437504323949115648,5834.0
230084146,4109,1642319425826377088,4103.0
230075120,4110,1649818747962162816,6377.0
230006888,4111,2242058213680608384,5596.0
229976631,4112,2239890595225449216,4067.0
229786610,4113,2265910464879794304,5174.0
229408913,4114,2240173856908392448,4080.0
199610140,4115,1430446588874896640,4602.0
198616607,4116,2122606441507325568,5979.94
198189972,4117,1625132822133550464,5775.0
193773468,4118,1350651701448374400,5855.0
160618074,4119,1654421853391759104,4950.0
159438097,4120,1722733411314294144,5828.0
157218656,4121,4502781457579619456,7167.0
156215204,4122,1720266553898900224,6015.0
153896150,4123,1124896774281611392,5375.0
150761163,4124,4508962671439978240,6364.0
147761049,4125,1109748635083169024,5873.0
141616639,4126,1142565552479008640,4016.0
141488193,4127,1111639314047794944,6433.0
137420801,4128,1145519527905463168,5275.0
123357034,4129,2119155349385688576,4279.0
71396541,4130,1096596139551274496,4812.0
47937361,4131,2119836947813368832,5263.0
335655755,4132,1714586541252422656,5887.0
468396217,4133,496393873191157248,nan
420803693,4134,556634775245257984,5987.0
288471040,4135,2269796349427541888,6259.0
420680343,4136,566296454500183296,6357.0
417646390,4137,497750842338402560,6244.0
257060897,4138,1697129530714536320,6019.0
408729765,4139,565822156968529536,5999.0
400103802,4140,1114282814878271360,5501.0
400093775,4141,486260533510896640,6338.0
39573090,4142,1336033075882022784,5875.0
371711170,4143,557540528012082944,6126.0
313194972,4144,502876967407491328,5442.0
279947414,4145,568619413331898240,5421.0
23124038,4146,4593478247609643008,6036.0
138329479,4147,553712101540630016,5865.0
137157546,4148,561865083339210752,4939.0
103096524,4149,550814647883593856,5037.0
102719996,4150,500275046157121664,5737.0
406926040,4151,2141337618518908288,6796.0
1813844121,4152,4532828670827464576,nan
470171739,4153,2299246592282070400,6411.0
470156846,4154,2299510170131398400,6320.0
467331291,4155,2283857930619750144,6142.0
462553953,4156,1701162092688377984,5986.0
461538935,4157,2300993441380715520,6655.0
441797394,4158,,nan
441600335,4159,1135316227502640512,5815.0
441580526,4160,1111445800000833408,5754.0
441572821,4161,1111524135906839168,7409.0
420114036,4162,2264848542807056896,6013.0
420112217,4163,2265174414862219008,5644.0
420108587,4164,2267723941808892288,nan
398371628,4165,2304017789848508544,5463.0
389777651,4166,1147931783401470336,5604.0
377165123,4167,2153479942039039872,5095.0
372758077,4168,1130051731468987520,6016.0
372747949,4169,2278167893522398720,5661.0
366972162,4170,2281047892434289664,5929.0
362223355,4171,2295558765859547392,5133.0
359388309,4172,1422721321394307456,4996.0
358613376,4173,1130055687134948224,5921.0
356822426,4174,2260499600658158080,6464.0
952046774,4175,3511580658668406528,nan
58533991,4176,6182008701312188672,7423.0
130981260,4177,6158163519624722688,7042.0
289988797,4178,3528720292598617344,5702.0
297148017,4179,3604599342378116864,nan
126737992,4180,5324292805909357824,7566.0
426017070,4181,4643820796233702656,31000.0
31637479,4182,4646377985401977216,5399.6
421951960,4183,6823813081760831232,6343.0
394357918,4184,4620574887039870720,3239.0
152563846,4185,5385597829059734912,4395.6
300579472,4186,6789228222682337280,5388.0
176780257,4187,5048187328587727744,6047.0
424747720,4188,6645059089820043520,3800.0
7422496,4189,4799563663371481344,5744.0
65416038,4190,5069375123813396736,5067.0
167905035,4191,5463620720353380352,5816.0
41995709,4192,4960029654503682560,6064.1
382419744,4193,4743202418157051008,5661.0
299176311,4194,2477420772231639808,5943.0
67598139,4195,5026215444132124160,nan
67566164,4196,5028012114851693696,5828.0
332579116,4197,3189090256110686208,4665.0
459913687,4198,3272193853198375680,5647.97
220144363,4199,3131969626318532480,6534.0
53593542,4200,3105533179198820224,nan
95057860,4201,2997312063605005056,3790.0
237603062,4202,3126341986509661056,nan
72494421,4203,3003946207529873024,nan
158697949,4204,3319676121109405312,7068.0
280645209,4205,3106950518408207872,5076.0
281242007,4206,3130926262802085632,5796.76
37242226,4207,3104755515239745024,7248.0
280304556,4208,3107263943641210496,nan
200090347,4209,3319557137630089600,6142.0
409315469,4210,3031452930449387904,4614.0
385654601,4211,3032802134291911168,nan
126864892,4212,5613921309879024128,nan
32408928,4213,3037530961999650688,6259.0
409594381,4214,3032656414642552192,5806.0
7274938,4215,3034295992636104832,6915.0
187861378,4216,3047792085542514560,14359.0
108939482,4217,5611714903584360960,6325.0
142628514,4218,5711409886308248320,6976.0
114103136,4219,5599157484360756608,3901.0
346995484,4220,3029408800888786560,nan
334252687,4221,3029370004446700672,nan
318054782,4222,3136153272360284160,6158.0
157088184,4223,5577876127557954944,5944.0
148667071,4224,5598492726505196544,6289.0
141405814,4225,5715871674438668288,10262.0
127328218,4226,5614312912124661632,7998.0
99081059,4227,2930813119327676416,6610.0
415143674,4228,5615712624780190976,5932.0
319282294,4229,3047639597036240512,9024.0
128127712,4230,5602010270362405888,nan
127895118,4231,5600620762539891456,8945.0
126357909,4232,5613902210168287744,5699.0
113295476,4233,5599415388556103168,6079.0
81055189,4234,2929320631068929280,6481.0
157528286,4235,5565960651329938944,6044.0
36227841,4236,5408810065717403264,6115.0
30825828,4237,5332249696679467648,nan
24615998,4238,5630351350788316672,4973.0
22121296,4239,5659297884171910400,6614.0
19547831,4240,5630851800378805120,6531.0
4102368,4241,5429609321018825984,nan
445582110,4242,5492656623421637760,5967.0
400683848,4243,5323768510672696064,6127.0
393340920,4244,5521987642291748608,12106.0
52928939,4245,5516850925816335744,5580.0
291465998,4246,5493566709811873280,6126.0
286153328,4247,5513248483347189376,5883.0
190986054,4248,5621874867755903104,6691.0
269568703,4249,5512786928980713088,nan
269249506,4250,5517441230421960704,7156.0
192520375,4251,5428989436980044288,9421.0
145038729,4252,5324757826310978304,7302.0
145249556,4253,5327814301139903232,nan
92744152,4254,5318119460441663872,6416.0
82302240,4255,5519850256101401600,8330.0
77102895,4256,5424483191652684544,6519.0
75208638,4257,5423774689545278592,7192.0
74484886,4258,5427185756875659520,6353.0
268643535,4259,5492893117202616832,6307.0
74967390,4260,5427101506793792640,nan
74197917,4261,5327602920024939264,nan
53365065,4262,5516495474321863296,6613.0
48276576,4263,5435190716916070912,6071.0
45996325,4264,5421283475373400576,nan
118308828,4265,5315360304731362688,5895.0
442050698,4266,5305817570291360128,6574.0
80783538,4267,5361730042966403584,6719.0
341272282,4268,5295705778462926720,8265.0
178657161,4269,5387371272596232192,nan
151920165,4270,5397086969654628864,5886.0
146842334,4271,5366184091546876544,6225.0
146664561,4272,5367144656692497024,6307.0
133331642,4273,5407928429192784128,6728.0
290388627,4274,5333610685938290048,8878.0
363635669,4275,5256054846566587648,nan
469811655,4276,6367752052451875840,nan
466682238,4277,6366339622389161216,5976.0
466222485,4278,6430053508019023488,5483.0
407146536,4279,5772150967373155712,5914.8
387193925,4280,6467553309858871808,5972.0
384386061,4281,5775005608796432896,nan
374348168,4282,6422566276211752960,5780.0
343952976,4283,6413281828228866432,6838.0
280726137,4284,6351918844492804352,6054.0
310105752,4285,5781074328868235392,6328.0
294097592,4286,5490216532240474880,4938.0
290407621,4287,5766503394616418176,6387.0
278821913,4288,5496784808545723648,5036.0
278540265,4289,5194806585676802816,6025.0
278196907,4290,5207899192183085952,5313.0
257520272,4291,6347547392419343616,6029.0
255918903,4292,5809915618377526272,5878.0
101696403,4293,6668794109888450304,5705.0
30499203,4294,6757457795545582720,nan
325527653,4295,4617626718409052032,5217.0
72668830,4296,5116608906391163904,4985.0
28116365,4297,2355423016462279552,5030.0
146282666,4298,4967249906845494144,6090.0
67535663,4299,6075872534666249088,6758.0
266843799,4300,5342585209087755392,7884.0
307079330,4301,5386577390843850752,5686.0
182078202,4302,4636239182523918208,5653.0
200296137,4303,4814539625920138496,6908.0
366443426,4304,600698184764497664,6352.33
372068780,4305,6424554163172341888,6200.0
44898913,4306,4886243456388510720,2887.0
141186075,4307,4648266774581927296,6079.16
144193715,4308,6565868036138018304,5243.0
56662591,4309,3762126059756436480,5220.0
303317324,4310,2380611517889461504,4159.0
122617317,4311,5064693746900436736,5159.0
251086776,4312,2490136143170472576,3808.0
294324819,4313,5490141898592178432,5781.0
459952217,4314,3282743461108145024,7802.0
139148528,4315,6540933586319633664,5513.0
7020254,4316,650778499868023296,5742.0
422914082,4317,2502917759684998272,4354.29
311130133,4318,3298069107012013056,5683.0
157115010,4319,5556279417085330816,4438.0
404518509,4320,4847732649308331648,5871.0
325081244,4321,6395607011309867520,6163.97
13883872,4322,4813630986935633152,5914.2
143022742,4323,5056178716537664896,3414.0
408416746,4324,5677606810060597248,3479.0
202185707,4325,3132505500797648000,3468.0
303586471,4326,2380217415985723392,6034.49
140687214,4327,4625081785202904576,3672.0
77175217,4328,4865826693691482496,4709.0
256722647,4329,2224458777730383616,5520.0
47617038,4330,6215177836089586944,4886.0
148833828,4331,6005773858021162624,5992.0
178959058,4332,6110800475710298112,6793.0
144645881,4333,6000355980104995456,6606.0
128531633,4334,6098138465445114880,6657.0
443658196,4335,5868262199372153728,8933.0
166184428,4336,6113245033656232448,3365.0
399642071,4337,5231593594752514304,3953.0
253434221,4338,6063252821253530752,5257.0
7439481,4339,6172969891098581248,3455.0
454038613,4340,5384621840690593792,6406.0
62301521,4341,6665111226973054208,2891.0
354944123,4342,6355915466180482944,3883.0
278988097,4343,5484728354309455488,6112.0
38939275,4344,4677639226987469440,5854.0
469791892,4345,6423384454599994880,31000.0
389371332,4346,4659878442038370176,3917.0
32498058,4347,2963449441932287104,7617.0
350299588,4348,4766365902635410048,6128.0
313889049,4349,2334674025160373888,3851.0
50379036,4350,4637065396792634112,5937.0
358253047,4351,4681972681486242048,5303.0
237332812,4352,6490659447933211776,5461.0
176797879,4353,5048222066283198208,3614.0
332715376,4354,2506859165273144448,5737.0
260655847,4355,5497773372578215296,5423.0
149389419,4356,4757086814781581440,6855.0
300011941,4357,5282159520330090624,5789.58
273418421,4358,6354346909764223104,5577.0
133505138,4359,5404435280772350848,6529.0
52307802,4360,4692328947150208896,3246.0
334632624,4361,5683148692262391808,5944.0
238164799,4362,5504698990164301184,6688.0
325682877,4363,5147525146139589632,4002.0
4070275,4364,3210444215030339584,3500.0
413343957,4365,5883679723190747136,6311.0
297361900,4366,5860314104692176768,5355.0
313675203,4367,5868430042359524736,5354.0
314724818,4368,5868661150308466560,10614.0
278862750,4369,5483647568739375616,6730.0
335040423,4370,3604470046682632448,6161.0
450649506,4371,6058344944948818176,6236.0
401980624,4372,5792831608563321728,5496.0
315350812,4373,5863817659800919808,7824.0
308191940,4374,6057713653482259072,9635.0
343708863,4375,5840867557907873536,10390.0
250306572,4376,5901290463504738560,7029.0
394918211,4377,5197568146570178176,4913.0
394721720,4378,4616414953515749888,5930.0
97766057,4379,6027376203516634112,6368.0
169958952,4380,5929894705206619136,nan
305767364,4381,5909925679911156608,5377.0
32460142,4382,5955528788002739968,6255.0
384744828,4383,5776235240753722368,6588.0
259230140,4384,5799980156449997696,7596.0
22186226,4385,5954646563023237888,6840.0
350575997,4386,5828558697040281216,8127.0
33350443,4387,5948834716357518336,7042.0
313554509,4388,6361881480696019968,5225.05
41387532,4389,6028534676521195392,6160.0
369345064,4390,5925064241355908608,nan
66620917,4391,,nan
429791387,4392,5836303588318212224,7030.0
107440797,4393,4055196318598749056,5958.0
341805908,4394,5822906176490858240,9747.0
218483943,4395,5958748840910595584,9505.0
379723086,4396,5814964575781886464,5822.0
107728509,4397,4054224517816980864,11526.0
214243287,4398,,nan
464646604,4399,6632318361397624960,5985.43
231630147,4400,6463801879263478144,5672.0
178170828,4401,5065182166283981824,5366.0
197807778,4402,4732497096208817408,5811.0
350931281,4403,5500031730804862720,5846.0
342314656,4404,5315690050833397248,5869.0
177254988,4405,5261102085950186240,4361.0
206541859,4406,4910452812646300544,5906.5
207238953,4407,4733464735160841344,5559.0
260189643,4408,5495764255596446336,4389.0
382200986,4409,4769939139330057984,4937.0
366484980,4411,601159910928534144,6266.98
35315453,4412,5931133957850720128,6849.0
142019343,4413,5264985664099588224,5364.0
1405997635,4414,4039846346069725440,nan
1234810324,4415,5940629237191472640,nan
79605791,4416,5970654494606066944,6238.0
208297760,4417,5932195570795892352,4846.0
295593712,4418,6432780709176553600,5343.0
352229268,4419,6365744722176947200,5785.0
362709886,4420,5808849641860314368,6203.0
141412823,4421,4648587831980764160,5935.7
263748033,4422,4043804003836877056,7995.0
344600402,4423,5927581294031903104,5678.0
326386495,4424,5947859900537298688,4926.19
106940971,4425,4041260970916990976,6468.0
271354351,4426,2080095679848047872,5381.0
207339000,4427,1119137502311125248,5328.0
271042217,4428,2080061942886335744,5651.75
233188747,4429,1695275135634984576,5402.0
362222177,4430,2293327684968482176,5490.0
121660904,4431,2102117871259036672,5974.0
198610218,4432,2122642764047814144,4034.0
158551257,4433,2102995144098606464,nan
63452790,4434,2128273225659492608,5616.02
122596693,4435,2101186168296277376,5003.05
420268415,4436,2304912861032546304,6250.0
237205154,4437,2289840446402137088,6182.0
22233480,4438,4606416269652179328,3353.0
267545252,4439,2131765583823450112,5529.0
164786087,4440,2106735064179220480,nan
23982469,4441,4591890999496902144,7305.0
446158352,4442,558091112755213952,6557.0
158241252,4443,4529634417760144896,5834.0
158167408,4444,2105521856178459136,6064.0
158388163,4445,2102468134431912064,5501.0
137899948,4446,2053562475706063744,3792.0
153937417,4447,1074313673126218112,4230.0
138359318,4448,2048563889694771200,nan
322046084,4449,4536923904960152576,5856.0
373017346,4450,2304915781610290688,5844.0
23229805,4451,4593422378674954112,6138.0
229581160,4452,2266855636859362944,5480.0
243333538,4453,2142735819352941184,6126.0
48217457,4454,2131712669826755328,5983.0
138644215,4455,2052441008208934144,6136.25
27774415,4456,2134850847813263360,5550.93
299220166,4457,2132623993168462464,5549.0
229671380,4458,1654995798462043008,5997.0
230129753,4459,1636420786461314944,3750.0
461635621,4460,573760974517862016,4818.0
149282072,4461,4511764257124805248,5025.0
76420654,4462,4605954852723545088,5918.0
8599009,4463,4524517290642206336,5541.0
441589581,4464,1136491059973091712,5022.0
157236902,4465,4521842556801236352,5557.0
268604331,4466,2075972481191725696,6669.0
48506505,4467,2131587531660567296,5461.54
441763252,4468,1651960184296418944,4975.0
75262942,4469,1820530778750452096,4051.0
256364928,4470,1827242816201846144,5023.0
27318774,4471,2135184068555793024,5778.0
63211674,4472,2125913531966017408,6011.95
122441491,4473,2101184111011462144,5211.36
264508014,4474,2086877265710250496,5355.0
159098316,4475,2126912305142208384,5482.59
399794420,4476,2100247945575646336,5703.0
64531556,4477,2062882245502344192,8451.0
233823679,4478,2185954705163468160,5774.0
126606859,4479,1841177820379504768,3449.0
377873569,4480,2052194374009877376,5843.47
239332587,4481,2070115588901082368,3573.0
27990610,4482,2086830502105850240,5413.0
209752908,4483,1820764455009323392,4355.0
272707711,4484,2077214654449521536,4844.0
137903329,4485,2077586873492185344,5828.81
99224131,4486,1835842749465226368,6955.0
193754373,4487,2083061376251298688,6006.0
269269546,4488,2085193569812098944,5353.54
267572272,4489,2133946843094378752,5477.0
268924036,4490,2075964612812129792,5767.0
193336820,4491,2083391813854073856,4006.0
298297931,4492,1857593249820460416,5667.0
263218688,4493,1828064048317504512,4954.0
40466976,4494,2045712375004610944,6383.0
120826158,4495,2099011888349441536,6156.0
275758701,4496,2069246867335389312,nan
436166416,4497,1860065914020452864,7172.0
305943739,4498,2020100213712426112,5821.4
120183168,4499,2103192983171871360,6111.0
406190563,4500,1861698899256244480,6802.0
22069559,4501,2044650384228759552,8279.0
239372503,4502,2066929852738261760,11798.0
167719618,4503,5285112842921862784,5280.0
349972412,4504,5289275864525400704,5271.0
150299840,4505,5481734177988936576,6831.5
434105094,4506,2432393434611921408,2839.0
179582003,4507,4657949756881138176,6115.26
170789802,4508,4877792060261482752,3383.0
319610598,4509,5501711995027853568,6930.0
340458804,4510,5295126507633392128,7923.0
333674399,4511,30392773430255360,5708.0
243014114,4512,46217666333148416,4246.81
408261725,4513,2590775232734704128,5558.0
436875934,4514,128623485853170432,5032.08
456862677,4515,289464440515102976,5420.82
85593751,4516,123376685084303360,4926.0
301289516,4517,2643842302456085888,4199.0
398572544,4518,2641087471777046016,6134.0
419957393,4519,2517951760128592128,nan
404243877,4520,2631270757088861312,nan
439842788,4521,2677447294810845824,5082.0
369480087,4522,2564954125574046336,3473.0
427332229,4523,2546413408888429696,6427.0
333657795,4524,30398648945512960,5640.0
36592530,4525,2605161444735454464,6089.0
39926974,4526,2622296783699476864,3236.0
380887434,4527,2564324345929277184,3702.0
376981340,4528,2564784633279953536,4492.0
384888319,4529,2584622022068408576,3611.0
35022727,4530,111322601672419712,5610.0
262662119,4531,2657135741633337088,5846.0
376939759,4532,2564787622577189760,5633.39
418761354,4533,2556231154370582400,4542.0
437704321,4534,6825931948041984256,4279.0
26017005,4535,61607255708760960,5198.0
380907135,4536,2562569564026683520,6404.0
251039147,4537,2623358710067927680,5975.0
262715204,4538,2657374606238804992,5144.54
102264230,4539,2613413008919918976,5576.0
388816604,4540,2535317103180377856,5328.0
293432942,4541,2560480320134740096,5942.55
4464022,4542,2606310266883317248,4781.0
435336785,4543,41107205006988800,5046.61
435339847,4544,37619725922094336,4865.6
610976842,4545,2564784633279953536,4492.0
25911962,4546,62658560623859840,6984.0
206284139,4547,2597973387468989568,5630.0
21130820,4548,103144395528059136,5970.54
9030119,4549,2435650050614494336,5512.0
400972123,4550,5234833752433102848,8964.0
204650483,4551,3476605537386300032,4956.0
248250955,4552,5948579462188230144,3264.0
383721338,4553,2111796356719310976,6490.0
369768787,4554,5191627828841973632,5490.0
141770198,4555,5260585074966996864,6199.0
107018378,4556,3472285521841331840,3319.0
258917846,4557,6085428321488178304,6013.0
220414682,4558,4773935490436664960,5217.0
271169413,4559,6173120554255287808,3476.0
307716123,4560,5271798890981285120,6491.0
33716474,4561,4628625300724120448,5631.0
349576261,4562,5288681857665822080,5965.99
418255064,4563,5784343378796063872,5342.0
400786146,4564,5238308488374253184,6123.0
381897917,4565,6707338142848692096,3614.0
269728501,4566,4625643773082859136,4443.39
307849973,4567,5272765533501031936,3830.0
447088034,4568,5822482108594169472,5899.0
149126400,4569,4757329738132354560,3725.0
137402055,4570,2052722689341030656,4664.23
48451130,4571,2131996790503735296,4815.0
154940895,4572,1729157887819347968,3710.0
362103298,4573,1633273640588398080,4207.0
298428237,4574,1842532345689679616,3734.0
372759746,4575,1074797355162665728,5905.0
157667414,4576,4522137569518323072,4271.0
138364831,4577,2052086072113643264,5483.74
154474036,4578,1692546938048559488,5917.0
27769688,4579,2134847343119885440,5509.61
219742885,4580,1642036851337747072,5578.0
273231214,4581,2076970047474270208,6184.0
219854519,4582,1636984973365053056,5234.0
103604037,4583,1067168947784327552,nan
120255950,4584,2103392720630278656,5696.0
233529335,4585,2157077647164391296,5836.0
416534875,4586,860603251598328320,5405.0
137683938,4587,2051815759742763264,3579.0
48031665,4588,2119765376479083264,7800.0
164458714,4589,2106904148451706752,6304.0
154923406,4590,1726579777865987584,5011.0
356868487,4591,2260259357367194240,6327.0
122785299,4592,2050231848829944320,5160.0
399954349,4593,2132768952604988672,4837.0
158555987,4594,2102974833192340224,6963.86
159725995,4595,2129158710476149376,5897.0
86951294,4596,3385963688580041088,5598.0
68573534,4597,3412431441720096128,7712.0
29017001,4598,69056412626715904,6011.0
307809773,4599,3359074685047632640,3807.0
232608943,4600,1631416599805196544,5073.0
349071261,4601,3418778441311673728,6408.32
467651916,4602,169256041140206848,6011.92
437856897,4603,3402980516507429888,6169.06
27039476,4604,3409148746676599168,5509.0
19155785,4605,3400649109477479424,5691.0
68577662,4606,3406687485600728192,5981.0
28294709,4607,104992846372737536,6404.0
427740976,4608,67042622722099200,7418.48
118820486,4609,3411366495989008128,7461.36
1950736,4610,180186934769703936,4104.0
68646526,4611,3408408740991353344,6213.0
97735908,4612,3438059369839738624,6327.0
436652523,4613,3296475021309794688,6964.93
408809625,4614,82247116185488128,4225.95
84599716,4615,3383830051906983680,6350.0
258796169,4616,2777125789169639296,3244.0
18373995,4617,3413023082054639104,5752.44
284326455,4618,3383298227579280640,4133.4
238586172,4619,3423794756955355136,7406.97
171160243,4620,172870170218265088,7825.0
293457754,4621,2512413932376364288,5887.0
94727308,4622,170033017904053376,3003.0
56399553,4623,150054788545735424,5387.06
84339983,4624,3385777286999240576,6635.91
58472992,4625,150487961766577792,4384.23
241442273,4626,6070844605418198656,5381.15
89702406,4627,5314508561173574016,5596.0
404421005,4628,3604866381969319040,5673.0
304339227,4629,6432805482548304384,6012.0
292202337,4630,6214868495365748096,5666.0
313006381,4631,1124605373636185600,5614.0
336075472,4632,2118264023413822464,4152.0
307958020,4633,1630906044157332224,5490.04
17150865,4634,47836418030074368,6121.0
337129672,4635,2521579495665163008,4358.0
405484221,4636,66728265476081408,3090.0
306485267,4637,93081222729399936,5142.48
58824746,4638,2775311010868306048,5700.0
91251292,4639,98115096198891776,6153.0
337216118,4640,23544671414999680,5978.0
436873727,4641,114340658009875072,6798.41
336961891,4642,2519736920335457280,3266.0
270355392,4643,2518186196623435776,3782.0
387423096,4644,22030197226887808,4242.23
46698351,4645,5875925310048256896,8972.0
286696849,4646,259217872069068544,4379.0
303204165,4647,2755335049254816000,5991.0
257774438,4648,2584093844170270720,6101.0
404713783,4649,90684665337890560,5744.71
60646268,4650,6612031444146309760,4432.0
147302550,4651,6563687086104934016,5721.0
139877968,4652,6562542357061558528,5654.49
238854767,4653,6383941192938737024,6397.0
99648579,4654,6828414301700413056,5820.0
209310912,4655,6627143746138246016,5134.0
120523488,4656,2308149032990060288,5053.0
434110695,4657,2395520590619923328,6200.0
224279091,4658,6537666245784009344,5575.0
178215634,4659,5094066100522785920,5921.2
435259601,4660,16781094356187264,4674.0
441135051,4661,5132513685684208896,nan
166778944,4662,4887550157238874496,4481.0
237358490,4663,4830606587474912384,4326.0
299551666,4664,3275014100522607360,5902.3
165201455,4665,4854907546795105152,6304.0
165202476,4666,4855422771071903232,3666.0
422884521,4667,2501434965175688448,5681.0
142938659,4668,4860787013426321664,3210.0
71401634,4669,5104677006207080064,4886.0
404506270,4670,4844127934796466432,3382.0
439873430,4671,5184436193865103744,5689.0
332911893,4672,2493785078665571200,6110.0
118573065,4673,5165493605679586304,5383.0
89062142,4674,5085464346183185024,5595.0
279095914,4675,3260713126441520768,3991.0
219225319,4676,4830321092408887808,5042.0
100974694,4677,4848290685819252608,5556.0
206717400,4678,5112588061088232192,5549.0
283605976,4679,3303919883261290752,5692.28
31258738,4680,2908604771145980800,5923.0
248689510,4681,3201297137281350656,5582.47
449197624,4682,3221598966653111680,6121.0
264460005,4683,3222275509901056640,5787.4
399757537,4684,3289365780986884864,6782.0
431693152,4685,3232341019161143296,5516.0
316875094,4686,2987097256985009408,5416.0
302759417,4687,3389659387677818240,6209.0
245793479,4688,3310911437183360512,5851.0
396935099,4689,3259355749275233536,4339.71
455033897,4690,3238249313612091904,6356.0
200321577,4691,4810837230968895744,5807.0
